language_id,language_code,language_name
3563,lmw,"miwok, lake"
3564,lmx,laimbue
3565,lmy,lamboya
3566,lmz,lumbee
3567,lna,langbashe
3568,lnb,mbalanhu
3569,lnd,lun bawang
3570,lnh,lanoh
3571,lni,daantanai’
3572,lnj,leningitij
3573,lnl,"banda, south central"
3574,lnm,langam
3575,lnn,lorediakarkar
3576,lno,lango
3577,lns,lamnso’
3578,lnu,longuda
3579,lnw,lanima
3580,lnz,lonzo
3581,loa,loloda
3582,lob,lobi
3583,loc,inonhan
3584,loe,saluan
3585,lof,logol
3586,log,logo
3587,loh,narim
3588,loi,loma
3589,loj,lou
3590,lok,loko
3591,lol,mongo-nkundu
3592,lom,loma
3593,lon,"lomwe, malawi"
3594,loo,lombo
3595,lop,lopa
3596,loq,lobala
3597,lor,téén
3598,los,loniu
3599,lot,otuho
3600,lou,louisiana creole
3601,lov,lopi
3602,low,"lobu, tampias"
3603,lox,loun
3604,loy,lhowa
3605,loz,lozi
3606,lpa,lelepa
3607,lpe,lepki
3608,lpn,"naga, long phuri"
3609,lpo,lipo
3610,lpx,lopit
3611,lra,"bakati’, rara"
3612,lrc,"luri, northern"
3613,lrg,laragia
3614,lri,olumarachi
3615,lrk,loarki
3616,lrl,lari
3617,lrm,olumarama
3618,lrn,lorang
3619,lro,laro
3620,lrr,"yamphu, southern"
3621,lrt,"malay, larantuka"
3622,lrv,larevat
3623,lrz,lemerig
3624,lsa,lasgerdi
3625,lsd,lishana deni
3626,lse,lusengo
3627,lsh,lish
3628,lsi,lacid
3629,lsl,latvian sign language
3630,lsm,saamya-gwe
3631,lso,laos sign language
3632,lsp,panamanian sign language
3633,lsr,aruop
3634,lss,lasi
3635,lst,trinidad and tobago sign language
3636,lsy,mauritian sign language
3637,ltg,latgalian
3638,lth,thur
3639,lti,leti
3640,ltn,latundê
3641,lto,olutsotso
3642,lts,lutachoni
3643,ltu,latu
3644,ltz,luxembourgish
3645,lua,luba-kasai
3646,lub,luba-katanga
3647,luc,aringa
3648,lud,ludian
3649,lue,luvale
3650,luf,laua
3651,lug,ganda
3652,lui,luiseño
3653,luj,luna
3654,luk,lunanakha
3655,lul,olu’bo
3656,lum,luimbi
3657,lun,lunda
3658,luo,dholuo
3659,lup,lumbu
3660,luq,lucumi
3661,lur,laura
3662,lus,mizo
3663,lut,lushootseed
3664,luu,"yakkha, chhathare"
3665,luv,luwati
3666,luw,kasabe
3667,luz,"luri, southern"
3668,lva,makuva
3669,lvk,lavukaleve
3670,lvs,"latvian, standard"
3671,lvu,levuka
3672,lwa,lwalu
3673,lwe,lewo eleng
3674,lwg,oluwanga
3675,lwh,"lachi, white"
3676,lwl,"lawa, eastern"
3677,lwm,laomian
3678,lwo,luwo
3679,lws,malawian sign language
3680,lwt,lewotobi
3681,lwu,lawu
3682,lww,lewo
3683,lya,layakha
3684,lyg,lyngngam
3685,lyn,luyana
3686,lzl,litzlitz
3687,lzn,"naga, lainong"
3688,lzz,laz
3689,maa,"mazatec, san jerónimo tecóatl"
3690,mab,"mixtec, yutanduchi"
3691,mad,madura
3692,mae,bo-rukul
3693,maf,mafa
3694,mag,magahi
3695,mah,marshallese
3696,mai,maithili
3697,maj,"mazatec, jalapa de díaz"
3698,mak,makasar
3699,mal,malayalam
3700,mam,mam
3701,maq,"mazatec, chiquihuitlán"
3702,mar,marathi
3703,mas,maasai
3704,mat,"matlatzinca, san francisco"
3705,mau,"mazatec, huautla"
3706,mav,sateré-mawé
3707,maw,mampruli
3708,max,"malay, north moluccan"
3709,maz,"mazahua, central"
3710,mba,higaonon
3711,mbb,"manobo, western bukidnon"
3712,mbc,macushi
3713,mbd,"manobo, dibabawon"
3714,mbe,molale
3715,mbf,"malay, baba"
3716,mbh,mangseng
3717,mbi,"manobo, ilianen"
3718,mbj,nadëb
3719,mbk,malol
3720,mbl,maxakalí
3721,mbm,ombamba
3722,mbn,macaguán
3723,mbo,mbo
3724,mbp,malayo
3725,mbq,maisin
3726,mbr,nukak makú
3727,mbs,"manobo, sarangani"
3728,mbt,"manobo, matigsalug"
3729,mbu,mbula-bwazza
3730,mbv,mbulungish
3731,mbw,maring
3732,mbx,mari
3733,mby,memoni
3734,mbz,"mixtec, amoltepec"
3735,mca,maka
3736,mcb,matsigenka
3737,mcc,bitur
3738,mcd,sharanahua
3739,mce,"mixtec, itundujia"
3740,mcf,matses
3741,mcg,mapoyo
3742,mch,maquiritari
3743,mci,mesem
3744,mcj,mvanip
3745,mck,mbunda
3746,mcl,macaguaje
3747,mcm,malaccan creole portuguese
3748,mcn,masana
3749,mco,"mixe, coatlán"
3750,mcp,makaa
3751,mcq,ese
3752,mcr,menya
3753,mcs,mambai
3754,mct,mengisa
3755,mcu,"mambila, cameroon"
3756,mcv,minanibai
3757,mcw,mawa
3758,mcx,mpiemo
3759,mcy,"kodut, south"
3760,mcz,mawan
3761,mda,mada
3762,mdb,morigi
3763,mdc,male
3764,mdd,mbum
3765,mde,maba
3766,mdf,moksha
3767,mdg,massalat
3768,mdh,maguindanaon
3769,mdi,mamvu
3770,mdj,mangbetu
3771,mdk,mangbutu
3772,mdl,maltese sign language
3773,mdm,mayogo
3774,mdn,mbati
3775,mdp,mbala
3776,mdq,mbole
3777,mdr,mandar
3778,mds,maria
3779,mdt,mbere
3780,mdu,mboko
3781,mdv,"mixtec, santa lucía monteverde"
3782,mdw,mbosi
3783,mdx,dizin
3784,mdy,male
3785,mdz,suruí do pará
3786,mea,menka
3787,meb,ikobi
3788,mec,mara
3789,med,melpa
3790,mee,mengen
3791,mef,megam
3792,meh,"mixtec, southwestern tlaxiaco"
3793,mei,midob
3794,mej,meyah
3795,mek,mekeo
3796,mel,"melanau, central"
3797,mem,mangala
3798,men,mende
3799,meo,"malay, kedah"
3800,mep,miriwung
3801,meq,merey
3802,mer,kimîîru
3803,mes,masmaje
3804,met,mato
3805,meu,motu
3806,mev,maan
3807,mew,maaka
3808,mey,hassaniyya
3809,mez,menominee
3810,mfa,"malay, pattani"
3811,mfb,bangka
3812,mfc,mba
3813,mfd,mendankwe-nkwen
3814,mfe,morisyen
3815,mff,naki
3816,mfg,mogofin
3817,mfh,matal
3818,mfi,wandala
3819,mfj,mefele
3820,mfk,"mofu, north"
3821,mfl,putai
3822,mfm,marghi south
3823,mfn,"mbembe, cross river"
3824,mfo,mbe
3825,mfp,"malay, makassar"
3826,mfq,moba
3827,mfr,marithiel
3828,mfs,mexican sign language
3829,mft,mokerang
3830,mfu,mbwela
3831,mfv,mandjak
3832,mfw,mulaha
3833,mfx,melo
3834,mfy,mayo
3835,mfz,mabaan
3836,mgb,mararit
3837,mgc,morokodo
3838,mgd,moru
3839,mge,mango
3840,mgf,maklew
3841,mgg,mpumpong
3842,mgh,makhuwa-meetto
3843,mgi,lijili
3844,mgj,abureni
3845,mgk,mawes
3846,mgl,maleu-kilenge
3847,mgm,mambae
3848,mgn,mbangi
3849,mgo,meta’
3850,mgp,"magar, eastern"
3851,mgq,malila
3852,mgr,mambwe-lungu
3853,mgs,manda
3854,mgt,mongol
3855,mgu,magi
3856,mgv,matengo
3857,mgw,matumbi
3858,mgy,mbunga
3859,mgz,mbugwe
3860,mha,manda
3861,mhb,mahongwe
3862,mhc,mocho
3863,mhd,mbugu
3864,mhe,mah meri
3865,mhf,mamaa
3866,mhg,margu
3867,mhi,ma’di
3868,mhj,mogholi
3869,mhk,mungaka
3870,mhl,mauwake
3871,mhm,makhuwa-moniga
3872,mhn,mócheno
3873,mho,mashi
3874,mhp,"malay, balinese"
3875,mhq,mandan
3876,mhr,"mari, meadow"
3877,mhs,buru
3878,mht,mandahuaca
3879,mhu,digaro-mishmi
3880,mhw,mbukushu
3881,mhx,lhao vo
3882,mhy,ma’anyan
3883,mhz,mor
3884,mia,miami
3885,mib,"mixtec, atatlahuca"
3886,mic,mi’kmaq
3887,mid,mandaic
3888,mie,"mixtec, ocotepec"
3889,mif,mofu-gudur
3890,mig,"mixtec, san miguel el grande"
3891,mih,"mixtec, chayuco"
3892,mii,"mixtec, chigmecatitlán"
3893,mij,mungbam
3894,mik,mikasuki
3895,mil,"mixtec, peñoles"
3896,mim,"mixtec, alacatlatzala"
3897,min,minangkabau
3898,mio,"mixtec, pinotepa nacional"
3899,mip,"mixtec, apasco-apoala"
3900,miq,mískito
3901,mir,"mixe, isthmus"
3902,mit,"mixtec, southern puebla"
3903,miu,"mixtec, cacaloxtepec"
3904,miw,akoye
3905,mix,"mixtec, mixtepec"
3906,miy,"mixtec, ayutla"
3907,miz,"mixtec, coatzospan"
3908,mjb,makalero
3909,mjc,"mixtec, san juan colorado"
3910,mjd,"maidu, northwest"
3911,mje,muskum
3912,mjg,tu
3913,mjh,mwera
3914,mji,kim mun
3915,mjj,mawak
3916,mjk,matukar
3917,mjl,mandeali
3918,mjm,medebur
3919,mjn,ma
3920,mjo,malankuravan
3921,mjp,malapandaram
3922,mjq,malaryan
3923,mjr,malavedan
3924,mjs,miship
3925,mjt,sauria paharia
3926,mju,manna-dora
3927,mjv,mannan
3928,mjw,karbi
3929,mjx,mahali
3930,mjz,majhi
3931,mka,mbre
3932,mkb,mal paharia
3933,mkc,siliput
3934,mkd,macedonian
3935,mke,mawchi
3936,mkf,miya
3937,mkg,mak
3938,mki,dhatki
3939,mkj,mokilese
3940,mkk,byep
3941,mkl,mokole
3942,mkm,moklen
3943,mkn,"malay, kupang"
3944,mko,mingang doso
3945,mkp,moikodi
3946,mkr,malas
3947,mks,"mixtec, silacayoapan"
3948,mkt,vamale
3949,mku,"maninka, konyanka"
3950,mkv,mafea
3951,mkw,kituba
3952,mkx,"manobo, kinamiging"
3953,mky,"makian, east"
3954,mkz,makasae
3955,mla,malo
3956,mlb,mbule
3957,mlc,cao lan
3958,mle,manambu
3959,mlf,mal
3960,mlh,mape
3961,mli,malimpung
3962,mlj,miltu
3963,mlk,kiwilwana
3964,mll,malua bay
3965,mlm,mulam
3966,mln,malango
3967,mlo,mlomp
3968,mlp,bargam
3969,mlq,"maninkakan, western"
3970,mlr,vame
3971,mls,masalit
3972,mlt,maltese
3973,mlu,to’abaita
3974,mlv,mwotlap
3975,mlw,moloko
3976,mlx,na’ahai
3977,mlz,malaynon
3978,mma,mama
3979,mmb,momina
3980,mmc,"mazahua, michoacán"
3981,mmd,maonan
3982,mme,mae
3983,mmf,mundat
3984,mmg,"ambrym, north"
3985,mmh,mehináku
3986,mmi,musar
3987,mmj,majhwar
3988,mmk,mukha-dora
3989,mml,man met
3990,mmm,maii
3991,mmn,mamanwa
3992,mmo,"buang, mangga"
3993,mmp,siawi
3994,mmq,aisi
3995,mmr,"miao, western xiangxi"
3996,mmt,malalamai
3997,mmu,mmaala
3998,mmv,miriti
3999,mmw,emae
4000,mmx,madak
4001,mmy,migaama
4002,mmz,mabaale
4003,mna,mbula
4004,mnb,muna
4005,mnc,manchu
4006,mnd,mondé
4007,mne,naba
4008,mnf,mundani
4009,mng,"mnong, eastern"
4010,mnh,mono
4011,mni,meitei
4012,mnj,munji
4013,mnk,mandinka
4014,mnl,tiale
4015,mnm,mapena
4016,mnn,"mnong, southern"
4017,mnp,"chinese, min bei"
4018,mnq,minriq
4019,mnr,mono
4020,mns,mansi
4021,mnu,mer
4022,mnv,rennell-bellona
4023,mnw,mon
4024,mnx,manikion
4025,mny,manyawa
4026,mnz,moni
4027,moa,mwan
4028,moc,mocoví
4029,moe,montagnais
4030,mog,mongondow
4031,moh,mohawk
4032,moi,mboi
4033,moj,monzombo
4034,mok,morori
4035,mom,mangue
4036,moo,monom
4037,mop,"maya, mopán"
4038,moq,mor
4039,mor,moro
4040,mos,mòoré
4041,mot,barí
4042,mou,mogum
4043,mov,mohave
4044,mow,moi
4045,mox,molima
4046,moy,shekkacho
4047,moz,mukulu
4048,mpa,mpoto
4049,mpb,mullukmulluk
4050,mpc,mangarayi
4051,mpd,machinere
4052,mpe,majang
4053,mpg,marba
4054,mph,maung
4055,mpi,mpade
4056,mpj,martu wangka
4057,mpk,mbara
4058,mpl,"kodut, middle"
4059,mpm,"mixtec, yosondúa"
4060,mpn,mindiri
4061,mpo,miu
4062,mpp,migabac
4063,mpq,matís
4064,mpr,vangunu
4065,mps,dadibi
4066,mpt,mian
4067,mpu,makuráp
4068,mpv,mungkip
4069,mpw,mapidian
4070,mpx,misima-panaeati
4071,mpy,mapia
4072,mpz,mpi
4073,mqa,maba
4074,mqb,mbuko
4075,mqc,mangole
4076,mqe,matepi
4077,mqf,momuna
4078,mqg,"malay, kota bangun kutai"
4079,mqh,"mixtec, tlazoyaltepec"
4080,mqi,mariri
4081,mqj,mamasa
4082,mqk,"manobo, rajah kabunsuwan"
4083,mql,mbelime
4084,mqm,"marquesan, south"
4085,mqn,moronene
4086,mqo,modole
4087,mqp,manipa
4088,mqq,minokok
4089,mqr,mander
4090,mqs,"makian, west"
4091,mqt,mok
4092,mqu,mandari
4093,mqv,mosimo
4094,mqw,murupi
4095,mqx,mamuju
4096,mqy,manggarai
4097,mqz,pano
4098,mra,mlabri
4099,mrb,marino
4100,mrc,maricopa
4101,mrd,"magar, western"
4102,mrf,elseng
4103,mrg,mising
4104,mrh,"chin, mara"
4105,mri,maori
4106,mrj,"mari, hill"
4107,mrk,hmwaveke
4108,mrl,mortlockese
4109,mrm,mwerlap
4110,mrn,cheke holo
4111,mro,mru
4112,mrp,morouas
4113,mrq,"marquesan, north"
4114,mrr,maria
4115,mrs,maragus
4116,mrt,marghi central
4117,mru,mono
4118,mrv,mangareva
4119,mrw,maranao
4120,mrx,dineor
4121,mry,mandaya
4122,mrz,marind
4123,msb,masbatenyo
4124,msc,"maninka, sankaran"
4125,msd,yucatec maya sign language
4126,mse,musey
4127,msf,mekwei
4128,msg,moraid
4129,msh,"malagasy, masikoro"
4130,msi,"malay, sabah"
4131,msj,ma
4132,msk,mansaka
4133,msl,molof
4134,msm,"manobo, agusan"
4135,msn,vurës
4136,mso,mombum
4137,msp,maritsauá
4138,msq,caac
4139,msr,mongolian sign language
4140,mss,"masela, west"
4141,msu,musom
4142,msv,maslam
4143,msw,mansoanka
4144,msx,moresada
4145,msy,aruamu
4146,msz,momare
4147,mta,"manobo, cotabato"
4148,mtb,anyin morofo
4149,mtc,munit
4150,mtd,mualang
4151,mte,mono
4152,mtf,murik
4153,mtg,una
4154,mth,munggui
4155,mti,maiwa
4156,mtj,moskona
4157,mtk,mbo’
4158,mtl,montol
4159,mtn,matagalpa
4160,mto,"mixe, totontepec"
4161,mtp,wichí lhamtés nocten
4162,mtq,muong
4163,mtr,mewari
4164,mts,yora
4165,mtt,mota
4166,mtu,"mixtec, tututepec"
4167,mtv,asaro’o
4168,mtw,"binukidnon, southern"
4169,mtx,"mixtec, tidaá"
4170,mty,nabi
4171,mua,mundang
4172,mub,mubi
4173,muc,ajumbu
4174,mud,"aleut, mednyj"
4175,mue,media lengua
4176,mug,musgu
4177,muh,mündü
4178,mui,musi
4179,muj,mabire
4180,muk,mugom
4181,mum,maiwala
4182,muo,nyong
4183,mup,malvi
4184,muq,"miao, eastern xiangxi"
4185,mur,murle
4186,mus,muskogee
4187,mut,"muria, western"
4188,muu,yaaku
4189,muv,muthuvan
4190,mux,bo-ung
4191,muy,muyang
4192,muz,mursi
4193,mva,manam
4194,mvb,mattole
4195,mvd,mamboru
4196,mve,marwari
4197,mvf,"mongolian, peripheral"
4198,mvg,"mixtec, yucuañe"
4199,mvh,mulgi
4200,mvi,miyako
4201,mvk,mekmek
4202,mvl,mbara
4203,mvm,muya
4204,mvn,minaveha
4205,mvo,marovo
4206,mvp,duri
4207,mvq,moere
4208,mvr,marau
4209,mvs,massep
4210,mvt,mpotovoro
4211,mvu,marfa
4212,mvv,"murut, tahol"
4213,mvw,machinga
4214,mvx,meoswar
4215,mvy,"kohistani, indus"
4216,mvz,mesqan
4217,mwa,mwatebu
4218,mwb,juwal
4219,mwc,are
4220,mwe,mwera
4221,mwf,murrinh-patha
4222,mwg,aiklep
4223,mwh,mouk-aria
4224,mwi,ninde
4225,mwk,"maninkakan, kita"
4226,mwl,mirandese
4227,mwm,sar
4228,mwn,nyamwanga
4229,mwo,"maewo, central"
4230,mwp,kala lagaw ya
4231,mwq,"chin, müün"
4232,mws,mwimbi-muthambi
4233,mwt,moken
4234,mwu,mittu
4235,mwv,mentawai
4236,mww,hmong daw
4237,mwz,moingi
4238,mxa,"mixtec, northwest oaxaca"
4239,mxb,"mixtec, tezoatlán"
4240,mxc,manyika
4241,mxd,modang
4242,mxe,mele-fila
4243,mxf,malgbe
4244,mxg,mbangala
4245,mxh,mvuba
4246,mxj,miju-mishmi
4247,mxk,monumbo
4248,mxl,"gbe, maxi"
4249,mxm,meramera
4250,mxn,moi
4251,mxo,mbowe
4252,mxp,"mixe, tlahuitoltepec"
4253,mxq,"mixe, juquila"
4254,mxr,murik
4255,mxs,"mixtec, huitepec"
4256,mxt,"mixtec, jamiltepec"
4257,mxu,mada
4258,mxv,"mixtec, metlatónoc"
4259,mxw,namo
4260,mxx,mahou
4261,mxy,"mixtec, southeastern nochixtlán"
4262,mxz,"masela, central"
4263,mya,burmese
4264,myb,mbay
4265,myc,mayeka
4266,myd,maramba
4267,mye,myene
4268,myf,màwés aasʼè
4269,myg,manta
4270,myh,makah
4271,myi,mina
4272,myj,mangayat
4273,myk,"sénoufo, mamara"
4274,myl,moma
4275,mym,me’en
4276,myo,anfillo
4277,myp,pirahã
4278,myr,muniche
4279,mys,mesmes
4280,myu,mundurukú
4281,myv,erzya
4282,myw,muyuw
4283,myx,masaaba
4284,myy,macuna
4285,myz,"mandaic, classical"
4286,mza,"mixtec, santa maría zacatepec"
4287,mzb,tumzabt
4288,mzc,madagascar sign language
4289,mzd,malimba
4290,mze,morawa
4291,mzh,wichí lhamtés güisnay
4292,mzi,"mazatec, ixcatlán"
4293,mzj,manya
4294,mzk,"mambila, nigeria"
4295,mzl,"mixe, mazatlán"
4296,mzm,mumuye
4297,mzn,mazandarani
4298,mzo,matipuhy
4299,mzp,movima
4300,mzq,mori atas
4301,mzr,marúbo
4302,mzs,macanese
4303,mzt,mintil
4304,mzu,inapang
4305,mzv,mandja
4306,mzw,deg
4307,mzx,mawayana
4308,mzy,mozambican sign language
4309,mzz,maiadomu
4310,naa,namla
4311,nab,"nambikuára, southern"
4312,nac,narak
4313,nae,naka’ela
4314,naf,nabak
4315,nag,naga pidgin
4316,naj,nalu
4317,nak,nakanai
4318,nal,nalik
4319,nam,ngan’gityemerri
4320,nan,"chinese, min nan"
4321,nao,naaba
4322,nap,napoletano-calabrese
4323,naq,khoekhoe
4324,nar,iguta
4325,nas,naasioi
4326,nat,cahungwarya
4327,nau,nauruan
4328,nav,navajo
4329,naw,nawuri
4330,nax,nakwi
4331,nay,narrinyeri
4332,naz,"nahuatl, coatepec"
4333,nba,nyemba
4334,nbb,ndoe
4335,nbc,"naga, chang"
4336,nbd,ngbinda
4337,nbe,"naga, konyak"
4338,nbg,nagarchal
4339,nbh,ngamo
4340,nbi,"naga, mao"
4341,nbj,ngarinman
4342,nbk,nake
4343,nbl,ndebele
4344,nbm,ngbaka ma’bo
4345,nbn,kuri
4346,nbo,nkukoli
4347,nbp,nnam
4348,nbq,nggem
4349,nbr,numana-nunku-gbantu-numbu
4350,nbs,namibian sign language
4351,nbt,na
4352,nbu,"naga, rongmei"
4353,nbv,ngamambo
4354,nbw,"ngbandi, southern"
4355,nby,ningera
4356,nca,iyo
4357,ncb,"nicobarese, central"
4358,ncc,ponam
4359,ncd,nachering
4360,nce,yale
4361,ncf,notsi
4362,ncg,nisga’a
4363,nch,"nahuatl, central huasteca"
4364,ncj,"nahuatl, northern puebla"
4365,nck,nakara
4366,ncl,"nahuatl, michoacán"
4367,ncm,nambo
4368,ncn,nauna
4369,nco,sibe
4370,ncq,"katang, northern"
4371,ncr,ncane
4372,ncs,nicaraguan sign language
4373,nct,"naga, chothe"
4374,ncu,chumburung
4375,ncx,"nahuatl, central puebla"
4376,ncz,natchez
4377,nda,ndasa
4378,ndb,kenswei nsei
4379,ndc,ndau
4380,ndd,nde-nsele-nta
4381,nde,ndebele
4382,ndg,ndengereko
4383,ndh,ndali
4384,ndi,samba leko
4385,ndj,ndamba
4386,ndk,ndaka
4387,ndl,ndolo
4388,ndm,ndam
4389,ndn,ngundi
4390,ndo,ndonga
4391,ndp,ndo
4392,ndq,ndombe
4393,ndr,ndoola
4394,nds,"saxon, low"
4395,ndt,ndunga
4396,ndu,dugun
4397,ndv,ndut
4398,ndw,ndobo
4399,ndx,nduga
4400,ndy,lutos
4401,ndz,ndogo
4402,nea,"ngad’a, eastern"
4403,neb,toura
4404,nec,nedebang
4405,ned,nde-gbite
4406,nee,nêlêmwa-nixumwak
4407,nef,nefamese
4408,neg,negidal
4409,neh,nyenkha
4410,nej,neko
4411,nek,neku
4412,nem,nemi
4413,nen,nengone
4414,neo,ná-meo
4415,neq,"mixe, north central"
4416,ner,yahadian
4417,nes,"kinnauri, bhoti"
4418,net,nete
4419,nev,nyaheun
4420,new,newar
4421,nex,neme
4422,ney,neyo
4423,nez,nez perce
4424,nfa,dhao
4425,nfd,ahwai
4426,nfl,äiwoo
4427,nfr,nafaanra
4428,nfu,mfumte
4429,nga,ngbaka
4430,ngb,"ngbandi, northern"
4431,ngc,ngombe
4432,ngd,ngando
4433,nge,ngemba
4434,ngg,ngbaka manza
4435,ngh,n|u
4436,ngi,ngizim
4437,ngj,ngie
4438,ngk,dalabon
4439,ngl,lomwe
4440,ngm,ngatik men’s creole
4441,ngn,ngwo
4442,ngo,ngoni
4443,ngp,ngulu
4444,ngq,ngoreme
4445,ngr,engdewu
4446,ngs,gvoko
4447,ngt,kriang
4448,ngu,"nahuatl, guerrero"
4449,ngv,nagumi
4450,ngw,ngwaba
4451,ngx,nggwahyi
4452,ngy,tibea
4453,ngz,ngungwel
4454,nha,nhanda
4455,nhb,beng
4456,nhc,"nahuatl, tabasco"
4457,nhd,"guaraní, ava"
4458,nhe,"nahuatl, eastern huasteca"
4459,nhf,nhuwala
4460,nhg,"nahuatl, tetelcingo"
4461,nhh,nahari
4462,nhi,"nahuatl, zacatlán-ahuacatlán-tepetzintla |                  "
4463,nhk,"nahuatl, isthmus-cosoleacaque"
4464,nhm,"nahuatl, morelos"
4465,nhn,"nahuatl, central"
4466,nho,takuu
4467,nhp,"nahuatl, isthmus-pajapan"
4468,nhq,"nahuatl, huaxcaleca"
4469,nhr,naro
4470,nht,"nahuatl, ometepec"
4471,nhu,noone
4472,nhv,"nahuatl, temascaltepec"
4473,nhw,"nahuatl, western huasteca"
4474,nhx,"nahuatl, isthmus-mecayapan"
4475,nhy,"nahuatl, northern oaxaca"
4476,nhz,"nahuatl, santa maría la alta"
4477,nia,nias
4478,nib,nakame
4479,nid,ngandi
4480,nie,niellim
4481,nif,nek
4482,nig,ngalakan
4483,nih,"nyiha, tanzania"
4484,nii,nii
4485,nij,ngaju
4486,nik,"nicobarese, southern"
4487,nil,nila
4488,nim,nilamba
4489,nin,ninzo
4490,nio,nganasan
4491,niq,nandi
4492,nir,nimboran
4493,nis,nimi
4494,nit,"kolami, southeastern"
4495,niu,niue
4496,niv,gilyak
4497,niw,nimo
4498,nix,hema
4499,niy,ngiti
4500,niz,ningil
4501,nja,nzanyi
4502,njb,"naga, nocte"
4503,njd,ndonde hamba
4504,njh,"naga, lotha"
4505,nji,gudanji
4506,njj,njen
4507,njl,njalgulgule
4508,njm,"naga, angami"
4509,njn,"naga, liangmai"
4510,njo,"naga, ao"
4511,njr,njerep
4512,njs,nisa
4513,njt,ndyuka-trio pidgin
4514,nju,ngadjunmaya
4515,njx,kunyi
4516,njy,njyem
4517,njz,nyishi
4518,nka,nkoya
4519,nkb,"naga, khoibu"
4520,nkc,nkongho
4521,nkd,koireng
4522,nke,duke
4523,nkf,"naga, inpui"
4524,nkg,nekgini
4525,nkh,"naga, khezha"
4526,nki,"naga, thangal"
4527,nkj,nakai
4528,nkk,nokuku
4529,nkm,namat
4530,nkn,nkangala
4531,nko,nkonya
4532,nkq,nkami
4533,nkr,nukuoro
4534,nks,"asmat, north"
4535,nkt,"nyika, tanzania"
4536,nku,"kulango, bouna"
4537,nkv,nyika
4538,nkw,nkutu
4539,nkx,nkoroo
4540,nkz,nkari
4541,nla,ngombale
4542,nlc,nalca
4543,nld,dutch
4544,nle,nyala
4545,nlg,gela
4546,nli,grangali
4547,nlj,nyali
4548,nlk,"yali, ninia"
4549,nll,nihali
4550,nlm,mankiyali
4551,nlo,ngul
4552,nlq,"naga, lao"
4553,nlu,nchumbulu
4554,nlv,"nahuatl, orizaba"
4555,nlw,walangama
4556,nlx,nahali
4557,nly,nyamal
4558,nlz,nalögo
4559,nma,"naga, maram"
4560,nmb,v’ënen taut
4561,nmc,ngam
4562,nmd,ndumu
4563,nme,"naga, mzieme"
4564,nmf,"naga, tangkhul"
4565,nmg,kwasio
4566,nmh,"naga, monsang"
4567,nmi,nyam
4568,nmj,ngombe
4569,nmk,namakura
4570,nml,ndemli
4571,nmm,nyeshangte
4572,nmn,!xóõ
4573,nmo,"naga, moyon"
4574,nmp,nimanbur
4575,nmq,nambya
4576,nmr,nimbari
4577,nms,letemboi
4578,nmt,namonuito
4579,nmu,"maidu, northeast"
4580,nmv,ngamini
4581,nmw,rifao
4582,nmx,nama
4583,nmy,namuyi
4584,nmz,nawdm
4585,nna,nyangumarta
4586,nnb,nande
4587,nnc,nancere
4588,nnd,"ambae, west"
4589,nne,ngandyera
4590,nnf,ngaing
4591,nng,"naga, maring"
4592,nnh,ngiemboon
4593,nni,"nuaulu, north"
4594,nnj,nyangatom
4595,nnk,nankina
4596,nnl,"naga, northern rengma"
4597,nnm,namia
4598,nnn,ngete
4599,nnp,"naga, wancho"
4600,nnq,ngindo
4601,nnr,narungga
4602,nns,ningye
4603,nnt,nanticoke
4604,nnu,dwang
4605,nnv,nugunu
4606,nnw,"nuni, southern"
4607,nny,nyangga
4608,nnz,nda’nda’
4609,noa,woun meu
4610,noc,nuk
4611,nod,"thai, northern"
4612,noe,nimadi
4613,nof,nomane
4614,nog,nogai
4615,noh,nomu
4616,noi,noiri
4617,noj,nonuya
4618,nok,nooksack
4619,nol,nomlaki
4620,nop,numanggang
4621,noq,ngongo
4622,nor,norwegian
4623,nos,"nisu, eastern"
4624,not,nomatsigenga
4625,nou,ewage-notu
4626,now,nyambo
4627,noy,noy
4628,noz,nayi
4629,npa,nar phu
4630,npb,nupbikha
4631,npg,"naga, ponyo-gongwang"
4632,nph,"naga, phom"
4633,npi,nepali
4634,npl,"nahuatl, southeastern puebla"
4635,npn,mondropolon
4636,npo,"naga, pochuri"
4637,nps,nipsan
4638,npu,"naga, puimei"
4639,npx,noipä
4640,npy,napu
4641,nqg,"nago, southern"
4642,nqk,"ede nago, kura"
4643,nql,ngendelengo
4644,nqm,ndom
4645,nqn,nen
4646,nqo,n’ko
4647,nqq,"naga, chen-kayu"
4648,nqy,"naga, akyaung ari"
4649,nra,ngom
4650,nrb,nara
4651,nre,"naga, southern rengma"
4652,nrf,jèrriais
4653,nrg,narango
4654,nri,"naga, chokri"
4655,nrk,ngarla
4656,nrl,ngarluma
4657,nrm,narom
4658,nrr,nora
4659,nru,narua
4660,nrx,ngurmbur
4661,nrz,lala
4662,nsa,"naga, sangtam"
4663,nsc,nshi
4664,nsd,"nisu, southern"
4665,nse,nsenga
4666,nsf,"nisu, northwestern"
4667,nsg,ngasa
4668,nsh,ngoshie
4669,nsi,nigerian sign language
4670,nsk,naskapi
4671,nsl,norwegian sign language
4672,nsm,"naga, sumi"
4673,nsn,nehan
4674,nso,"sotho, northern"
4675,nsp,nepalese sign language
4676,nsq,"miwok, northern sierra"
4677,nsr,maritime sign language
4678,nss,nali
4679,nst,"naga, tangshang"
